widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
18,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,23,1549
19,honorable,7.0,4.0,1.0,JJ,conj:and,4.0,4.0,4.0,4.0,-3.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,1,4
20,peace,3.0,1.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,6,106
21,",",,,,",",,,,,,,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,,
22,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,13,789
23,durable,7.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,1,3
24,peace,3.0,1.0,1.0,NN,appos,2.0,2.0,2.0,2.0,-1.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,6,106
25,",",,,,",",,,,,,,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,,
26,as,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,6,240
27,today,4.0,2.0,1.0,NN,nmod:tmod,2.0,2.0,2.0,2.0,-1.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,4,83
28,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,26,1021
29,work,3.0,1.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,2,83
30,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,23,1549
31,fight,3.0,1.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,1,6
32,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,7,447
33,total,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,1,2
34,victory,6.0,3.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,1,8
35,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,9,808
36,war,3.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,2,38
37,.,,,,.,,,,,,,14,"In the days and the years that are to come , we shall work for a just and honorable peace , a durable peace , as today we work and fight for total victory in war .",9,9,,
1,We,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,15,We can and we will achieve such a peace .,5,5,26,1021
2,can,3.0,1.0,1.0,MD,root,5.0,5.0,2.0,5.0,-3.25,15,We can and we will achieve such a peace .,5,5,4,223
3,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,15,We can and we will achieve such a peace .,5,5,23,1549
4,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,15,We can and we will achieve such a peace .,5,5,26,1021
5,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,15,We can and we will achieve such a peace .,5,5,7,330
6,achieve,4.0,2.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,15,We can and we will achieve such a peace .,5,5,2,15
7,such,3.0,1.0,1.0,PDT,det:predet,3.0,3.0,2.0,3.0,-1.75,15,We can and we will achieve such a peace .,5,5,1,27
8,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,15,We can and we will achieve such a peace .,5,5,13,789
9,peace,3.0,1.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,15,We can and we will achieve such a peace .,5,5,6,106
10,.,,,,.,,,,,,,15,We can and we will achieve such a peace .,5,5,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,16,We shall strive for perfection .,3,3,26,1021
2,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,16,We shall strive for perfection .,3,3,7,64
3,strive,5.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,16,We shall strive for perfection .,3,3,2,13
4,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,16,We shall strive for perfection .,3,3,7,447
5,perfection,8.0,3.0,1.0,NN,nmod:for,1.0,1.0,1.0,1.0,0.0,16,We shall strive for perfection .,3,3,1,1
6,.,,,,.,,,,,,,16,We shall strive for perfection .,3,3,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,17,We shall not achieve it immediately-but we still shall strive .,5,5,26,1021
2,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,17,We shall not achieve it immediately-but we still shall strive .,5,5,7,64
3,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,17,We shall not achieve it immediately-but we still shall strive .,5,5,7,339
4,achieve,4.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,17,We shall not achieve it immediately-but we still shall strive .,5,5,2,15
5,it,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,17,We shall not achieve it immediately-but we still shall strive .,5,5,7,311
6,immediately-but,,,,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,17,We shall not achieve it immediately-but we still shall strive .,5,5,1,1
7,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,17,We shall not achieve it immediately-but we still shall strive .,5,5,26,1021
8,still,4.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,17,We shall not achieve it immediately-but we still shall strive .,5,5,1,32
9,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,17,We shall not achieve it immediately-but we still shall strive .,5,5,7,64
10,strive,5.0,1.0,1.0,VB,ccomp,1.0,1.0,1.0,1.0,0.0,17,We shall not achieve it immediately-but we still shall strive .,5,5,2,13
11,.,,,,.,,,,,,,17,We shall not achieve it immediately-but we still shall strive .,5,5,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,18,We may make mistakes --,2,2,26,1021
2,may,2.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,18,We may make mistakes --,2,2,1,57
3,make,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,18,We may make mistakes --,2,2,1,64
4,mistakes,7.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,18,We may make mistakes --,2,2,2,4
5,--,,,,:,,,,,,,18,We may make mistakes --,2,2,,
1,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,2,232
2,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,136
3,must,4.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,2,162
4,never,4.0,2.0,1.0,RB,neg,4.0,4.0,4.0,4.0,-3.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,38
5,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,6,280
6,mistakes,7.0,2.0,1.0,NNS,root,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,2,4
7,which,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,6,112
8,result,6.0,2.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,4
9,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,2,137
10,faintness,7.0,2.0,1.0,NNS,nmod:from,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,1
11,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,26,1691
12,`,,,,``,,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,,
13,heart,4.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,24
14,or,2.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,2,111
15,abandonment,11.0,4.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,3
16,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,26,1691
17,moral,5.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,19
18,principle,9.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,1,7
19,.,,,,.,,,,,,,19,but they must never be mistakes which result from faintness of ` heart or abandonment of moral principle .,8,7,,
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,4,213
2,remember,7.0,3.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,2,16
3,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,14,640
4,my,2.0,1.0,1.0,PRP$,nmod:poss,6.0,6.0,6.0,6.0,-5.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,4,93
5,old,3.0,1.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,45
6,schoolmaster,9.0,3.0,2.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,1
7,",",,,,",",,,,,,,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,,
8,Dr.,4.0,1.0,1.0,NNP,compound,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,2
9,Peabody,6.0,3.0,2.0,NNP,appos,5.0,5.0,5.0,5.0,-4.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,1
10,",",,,,",",,,,,,,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,,
11,said-in,,,,JJ,amod,5.0,5.0,5.0,5.0,-4.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,1
12,days,3.0,1.0,1.0,NNS,appos,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,2,15
13,that,3.0,1.0,1.0,WDT,ref,6.0,6.0,4.0,6.0,-4.5,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,14,640
14,seemed,4.0,1.0,1.0,VBD,acl:relcl,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,5
15,to,2.0,1.0,1.0,TO,case,6.0,6.0,6.0,6.0,-5.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,16,1169
16,us,2.0,1.0,1.0,PRP,nmod:to,7.0,7.0,4.0,7.0,-5.25,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,279
17,then,3.0,1.0,1.0,RB,advmod,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,2,26
18,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,16,1169
19,be,2.0,1.0,1.0,VB,cop,5.0,5.0,4.0,5.0,-3.75,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,6,280
20,secure,6.0,2.0,1.0,JJ,xcomp,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,12
21,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,23,1549
22,untroubled,9.0,3.0,1.0,JJ,xcomp,3.0,3.0,3.0,3.0,-2.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,1
23,",",,,,",",,,,,,,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,,
24,``,,,,``,,4.0,4.0,4.0,4.0,-3.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,,
25,Things,4.0,1.0,1.0,NNS,appos,3.0,3.0,3.0,3.0,-2.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,33
26,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,9,808
27,life,3.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,2,69
28,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,7,330
29,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,7,339
30,always,5.0,2.0,2.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,2,28
31,run,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,6
32,smoothly,6.0,2.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,1,1
33,.,,,,.,,,,,,,20,"I remember that my old schoolmaster , Dr. Peabody , said-in days that seemed to us then to be secure and untroubled , `` Things in life will not always run smoothly .",8,8,,
1,Sometimes,7.0,2.0,1.0,VBG,root,2.0,2.0,2.0,2.0,-1.0,21,Sometimes we will be rising toward the heights --,4,3,1,11
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,21,Sometimes we will be rising toward the heights --,4,3,26,1021
3,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,21,Sometimes we will be rising toward the heights --,4,3,7,330
4,be,2.0,1.0,1.0,VB,aux,3.0,3.0,2.0,3.0,-1.75,21,Sometimes we will be rising toward the heights --,4,3,6,280
5,rising,5.0,2.0,1.0,VBG,ccomp,2.0,2.0,2.0,2.0,-1.0,21,Sometimes we will be rising toward the heights --,4,3,1,3
6,toward,6.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,21,Sometimes we will be rising toward the heights --,4,3,1,26
7,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,21,Sometimes we will be rising toward the heights --,4,3,27,2261
8,heights,4.0,1.0,1.0,NNS,nmod:toward,1.0,1.0,1.0,1.0,0.0,21,Sometimes we will be rising toward the heights --,4,3,1,1
9,--,,,,:,,,,,,,21,Sometimes we will be rising toward the heights --,4,3,,
1,then,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,22,then all will seem to reverse itself and start downward .,2,1,2,26
2,all,2.0,1.0,1.0,DT,nsubj,4.0,4.0,4.0,4.0,-3.0,22,then all will seem to reverse itself and start downward .,2,1,6,255
3,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,22,then all will seem to reverse itself and start downward .,2,1,7,330
4,seem,3.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,22,then all will seem to reverse itself and start downward .,2,1,1,7
5,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,22,then all will seem to reverse itself and start downward .,2,1,16,1169
6,reverse,5.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,22,then all will seem to reverse itself and start downward .,2,1,1,4
7,itself,6.0,2.0,1.0,PRP,dobj,5.0,5.0,5.0,5.0,-4.0,22,then all will seem to reverse itself and start downward .,2,1,2,22
8,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,22,then all will seem to reverse itself and start downward .,2,1,23,1549
9,start,5.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,22,then all will seem to reverse itself and start downward .,2,1,1,3
10,downward,6.0,2.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,22,then all will seem to reverse itself and start downward .,2,1,1,1
11,.,,,,.,,,,,,,22,then all will seem to reverse itself and start downward .,2,1,,
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,27,2261
2,great,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,1,81
3,fact,4.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,1,12
4,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,16,1169
5,remember,7.0,3.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,2,16
6,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,7,500
7,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,14,640
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,27,2261
9,trend,5.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,2,3
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,26,1691
11,civilization,11.0,5.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,1,8
12,itself,6.0,2.0,1.0,PRP,advmod,5.0,5.0,5.0,5.0,-4.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,2,22
13,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,7,500
14,forever,5.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,1,9
15,upward,5.0,2.0,1.0,JJ,ccomp,1.0,1.0,1.0,1.0,0.0,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,2,3
16,;,,,,:,,,,,,,23,The great fact to remember is that the trend of civilization itself is forever upward ;,4,3,,
1,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,14,640
2,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,13,789
3,line,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,1,2
4,drawn,4.0,1.0,1.0,VBN,csubj,3.0,3.0,3.0,3.0,-2.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,1,4
5,through,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,2,39
6,the,2.0,1.0,0.0,DT,det,7.0,7.0,7.0,7.0,-6.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,27,2261
7,middle,5.0,2.0,1.0,NN,nmod:through,5.0,5.0,5.0,5.0,-4.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,1,7
8,of,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,26,1691
9,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,24,that a line drawn through the middle of the peaks and the valleys of the centuries always has an upward trend . '',4,4,27,2261
